subjectID ActivityDesc FeatureDesc FeatureValue
9794 14 STANDING tBodyAccMag-std() -0.936735577166667
9795 15 STANDING tBodyAccMag-std() -0.948600432641509
9796 16 STANDING tBodyAccMag-std() -0.95729449448718
9797 17 STANDING tBodyAccMag-std() -0.975377309871795
9798 18 STANDING tBodyAccMag-std() -0.972285545479452
9799 19 STANDING tBodyAccMag-std() -0.962549342465753
9800 20 STANDING tBodyAccMag-std() -0.910672094794521
9801 21 STANDING tBodyAccMag-std() -0.956919898202247
9802 22 STANDING tBodyAccMag-std() -0.939866315079365
9803 23 STANDING tBodyAccMag-std() -0.9516698575
9804 24 STANDING tBodyAccMag-std() -0.94790101173913
9805 25 STANDING tBodyAccMag-std() -0.968075629324324
9806 26 STANDING tBodyAccMag-std() -0.962697299189189
9807 27 STANDING tBodyAccMag-std() -0.9663601145
9808 28 STANDING tBodyAccMag-std() -0.917658334177215
9809 29 STANDING tBodyAccMag-std() -0.981745712923077
9810 30 STANDING tBodyAccMag-std() -0.916570441355932
9811 1 WALKING tBodyAccMag-std() -0.219688645631579
9812 2 WALKING tBodyAccMag-std() -0.422544169322034
9813 3 WALKING tBodyAccMag-std() -0.328428936551724
9814 4 WALKING tBodyAccMag-std() -0.527679103166667
9815 5 WALKING tBodyAccMag-std() -0.377178733392857
9816 6 WALKING tBodyAccMag-std() -0.266734167368421
9817 7 WALKING tBodyAccMag-std() -0.198554708385965
9818 8 WALKING tBodyAccMag-std() -0.1804072826
9819 9 WALKING tBodyAccMag-std() -0.37942877
9820 10 WALKING tBodyAccMag-std() -0.185602396067925
9821 11 WALKING tBodyAccMag-std() -0.487735915084746
9822 12 WALKING tBodyAccMag-std() -0.23697286882
9823 13 WALKING tBodyAccMag-std() -0.292546377017544
9824 14 WALKING tBodyAccMag-std() -0.36380562779661
9825 15 WALKING tBodyAccMag-std() -0.323878324074074
9826 16 WALKING tBodyAccMag-std() -0.47180926745098
9827 17 WALKING tBodyAccMag-std() -0.461837866885246
9828 18 WALKING tBodyAccMag-std() -0.460346465357143
9829 19 WALKING tBodyAccMag-std() -0.0993927171359615
9830 20 WALKING tBodyAccMag-std() -0.156930391921569
9831 21 WALKING tBodyAccMag-std() -0.299709752173077
9832 22 WALKING tBodyAccMag-std() -0.161591787478261
9833 23 WALKING tBodyAccMag-std() -0.209989354570847
9834 24 WALKING tBodyAccMag-std() -0.48106401862069
9835 25 WALKING tBodyAccMag-std() -0.565601466081081
9836 26 WALKING tBodyAccMag-std() -0.421848313898305
9837 27 WALKING tBodyAccMag-std() -0.407355787017544
9838 28 WALKING tBodyAccMag-std() -0.39269402
9839 29 WALKING tBodyAccMag-std() -0.262695063584906
9840 30 WALKING tBodyAccMag-std() -0.359873411538462
9841 1 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.0198843506265306
9842 2 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.215586334889362
9843 3 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.0411340078469388
9844 4 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.0819559041111111
9845 5 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.205422375957447
9846 6 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.373611914166667
9847 7 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.214544028088723
9848 8 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.131337867236842
9849 9 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.265120131365238
9850 10 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.156998205421053
9851 11 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.0507743652521739
9852 12 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.0972608274652174
9853 13 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.0156098198829787
9854 14 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.428405922622222
9855 15 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.353204008095238
9856 16 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.119183740638298
9857 17 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.0914076757326087
9858 18 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.229934247036364
9859 19 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.413472376589744
9860 20 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.172636361444444
9861 21 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.264341903711111
9862 22 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.133267478527222
9863 23 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.230363964351852
9864 24 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.0224839122854545
9865 25 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.259465249913793
9866 26 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.14700167906
9867 27 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.121176277863636
9868 28 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.135465563932609
9869 29 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.1344811501875
9870 30 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.0135771208822581
9871 1 WALKING_UPSTAIRS tBodyAccMag-std() -0.324970929245283
9872 2 WALKING_UPSTAIRS tBodyAccMag-std() -0.205977045295833
9873 3 WALKING_UPSTAIRS tBodyAccMag-std() -0.333597432542373
9874 4 WALKING_UPSTAIRS tBodyAccMag-std() -0.212012300480769
9875 5 WALKING_UPSTAIRS tBodyAccMag-std() -0.136736383765957
9876 6 WALKING_UPSTAIRS tBodyAccMag-std() -0.0791508842176471
9877 7 WALKING_UPSTAIRS tBodyAccMag-std() -0.33474460745098
9878 8 WALKING_UPSTAIRS tBodyAccMag-std() -0.227200254219512
9879 9 WALKING_UPSTAIRS tBodyAccMag-std() -0.400222037142857
9880 10 WALKING_UPSTAIRS tBodyAccMag-std() -0.211537480214383
9881 11 WALKING_UPSTAIRS tBodyAccMag-std() -0.289592148148148
9882 12 WALKING_UPSTAIRS tBodyAccMag-std() -0.285844036153846
9883 13 WALKING_UPSTAIRS tBodyAccMag-std() -0.326339622181818
9884 14 WALKING_UPSTAIRS tBodyAccMag-std() -0.0197686685018519
9885 15 WALKING_UPSTAIRS tBodyAccMag-std() -0.136552217494583
9886 16 WALKING_UPSTAIRS tBodyAccMag-std() -0.334795080196078
9887 17 WALKING_UPSTAIRS tBodyAccMag-std() -0.1028777303875
9888 18 WALKING_UPSTAIRS tBodyAccMag-std() -0.37184157
9889 19 WALKING_UPSTAIRS tBodyAccMag-std() -0.177666828025
9890 20 WALKING_UPSTAIRS tBodyAccMag-std() -0.198269718823529
9891 21 WALKING_UPSTAIRS tBodyAccMag-std() -0.278474283829787
9892 22 WALKING_UPSTAIRS tBodyAccMag-std() -0.158757474833333
9893 23 WALKING_UPSTAIRS tBodyAccMag-std() -0.271893714117647
9894 24 WALKING_UPSTAIRS tBodyAccMag-std() -0.30685447
9895 25 WALKING_UPSTAIRS tBodyAccMag-std() -0.480006649846154
9896 26 WALKING_UPSTAIRS tBodyAccMag-std() -0.1507071068
9897 27 WALKING_UPSTAIRS tBodyAccMag-std() -0.37994878627451
9898 28 WALKING_UPSTAIRS tBodyAccMag-std() -0.211928666470588
9899 29 WALKING_UPSTAIRS tBodyAccMag-std() -0.0414696051693878
9900 30 WALKING_UPSTAIRS tBodyAccMag-std() -0.327410815861538
9901 1 LAYING tBodyGyro-mean()-X -0.016553093978
9902 2 LAYING tBodyGyro-mean()-X -0.01847660675
9903 3 LAYING tBodyGyro-mean()-X -0.0208170540330645
9904 4 LAYING tBodyGyro-mean()-X -0.00923156347222222
9905 5 LAYING tBodyGyro-mean()-X -0.0218935013501923
9906 6 LAYING tBodyGyro-mean()-X -0.0079605026754386
9907 7 LAYING tBodyGyro-mean()-X -0.00282641913096154
9908 8 LAYING tBodyGyro-mean()-X 0.00535361206851852
9909 9 LAYING tBodyGyro-mean()-X -0.013632036148
9910 10 LAYING tBodyGyro-mean()-X -0.019555937162069
9911 11 LAYING tBodyGyro-mean()-X -0.0191743840136842
9912 12 LAYING tBodyGyro-mean()-X -0.0146546807316667
9913 13 LAYING tBodyGyro-mean()-X -0.00973609968045161
9914 14 LAYING tBodyGyro-mean()-X 0.00505221181607843
9915 15 LAYING tBodyGyro-mean()-X -0.0168300887791667
9916 16 LAYING tBodyGyro-mean()-X -0.0161545406857143
9917 17 LAYING tBodyGyro-mean()-X -0.0234756467113239
9918 18 LAYING tBodyGyro-mean()-X -0.02517618068
9919 19 LAYING tBodyGyro-mean()-X -0.0312072730559566
9920 20 LAYING tBodyGyro-mean()-X -0.0231760616308824
9921 21 LAYING tBodyGyro-mean()-X -0.0305126188777778
9922 22 LAYING tBodyGyro-mean()-X -0.0208311371125
9923 23 LAYING tBodyGyro-mean()-X -0.0113399724663889
9924 24 LAYING tBodyGyro-mean()-X -0.0143679929444444
9925 25 LAYING tBodyGyro-mean()-X 0.00372723459589041
9926 26 LAYING tBodyGyro-mean()-X -0.0170656239526316
9927 27 LAYING tBodyGyro-mean()-X -0.0195427328781081
9928 28 LAYING tBodyGyro-mean()-X -0.017367705735
9929 29 LAYING tBodyGyro-mean()-X -0.0258281004782609
9930 30 LAYING tBodyGyro-mean()-X -0.0267812218571429
9931 1 SITTING tBodyGyro-mean()-X -0.045350056512766
9932 2 SITTING tBodyGyro-mean()-X -0.0454706620434783
9933 3 SITTING tBodyGyro-mean()-X -0.0385365204807692
9934 4 SITTING tBodyGyro-mean()-X -0.04944351156
9935 5 SITTING tBodyGyro-mean()-X -0.0422355209795455
9936 6 SITTING tBodyGyro-mean()-X -0.0372442282830909
9937 7 SITTING tBodyGyro-mean()-X -0.04963797197125
9938 8 SITTING tBodyGyro-mean()-X -0.0547396987173913
9939 9 SITTING tBodyGyro-mean()-X -0.042328876778
9940 10 SITTING tBodyGyro-mean()-X -0.0432432176851852
9941 11 SITTING tBodyGyro-mean()-X -0.0399984915849057
9942 12 SITTING tBodyGyro-mean()-X -0.0424159182941176
9943 13 SITTING tBodyGyro-mean()-X -0.0355124856836735
9944 14 SITTING tBodyGyro-mean()-X -0.0440403326851852
9945 15 SITTING tBodyGyro-mean()-X -0.0377111130338983
9946 16 SITTING tBodyGyro-mean()-X -0.0412014042275362
9947 17 SITTING tBodyGyro-mean()-X -0.042549159015625
9948 18 SITTING tBodyGyro-mean()-X -0.0333057034385965
9949 19 SITTING tBodyGyro-mean()-X -0.0214151280054795
9950 20 SITTING tBodyGyro-mean()-X -0.036405928969697
9951 21 SITTING tBodyGyro-mean()-X -0.0198712820612471
9952 22 SITTING tBodyGyro-mean()-X -0.0360430675032258
9953 23 SITTING tBodyGyro-mean()-X -0.0472583464367647
9954 24 SITTING tBodyGyro-mean()-X -0.0356229619955882
9955 25 SITTING tBodyGyro-mean()-X -0.0352052091230769
9956 26 SITTING tBodyGyro-mean()-X -0.0370217449628205
9957 27 SITTING tBodyGyro-mean()-X -0.0371830822285714
9958 28 SITTING tBodyGyro-mean()-X -0.0339018030166667
9959 29 SITTING tBodyGyro-mean()-X -0.0379271112333333
9960 30 SITTING tBodyGyro-mean()-X -0.0358426482048387
9961 1 STANDING tBodyGyro-mean()-X -0.0239877347979245
9962 2 STANDING tBodyGyro-mean()-X -0.0238623875712963
9963 3 STANDING tBodyGyro-mean()-X -0.0246626070770492
9964 4 STANDING tBodyGyro-mean()-X -0.0306449342357143
9965 5 STANDING tBodyGyro-mean()-X -0.0322711902673214
9966 6 STANDING tBodyGyro-mean()-X -0.028251913022807
9967 7 STANDING tBodyGyro-mean()-X -0.0291582212545283
9968 8 STANDING tBodyGyro-mean()-X -0.0219671978203704
9969 9 STANDING tBodyGyro-mean()-X -0.029183136346
9970 10 STANDING tBodyGyro-mean()-X -0.0281854325604545
9971 11 STANDING tBodyGyro-mean()-X -0.0293141521489362
9972 12 STANDING tBodyGyro-mean()-X -0.0300030427426229
9973 13 STANDING tBodyGyro-mean()-X -0.0295492164431579
9974 14 STANDING tBodyGyro-mean()-X -0.0220886526891667
9975 15 STANDING tBodyGyro-mean()-X -0.0262433562254717
9976 16 STANDING tBodyGyro-mean()-X -0.0299337294166667
9977 17 STANDING tBodyGyro-mean()-X -0.0269576937130769
9978 18 STANDING tBodyGyro-mean()-X -0.0265873248835616
9979 19 STANDING tBodyGyro-mean()-X -0.025090574020274
9980 20 STANDING tBodyGyro-mean()-X -0.0241335049573973
9981 21 STANDING tBodyGyro-mean()-X -0.0191731896359551
9982 22 STANDING tBodyGyro-mean()-X -0.0275201762126984
9983 23 STANDING tBodyGyro-mean()-X -0.0327397745133823
9984 24 STANDING tBodyGyro-mean()-X -0.0278611511434783
9985 25 STANDING tBodyGyro-mean()-X -0.0247946750959459
9986 26 STANDING tBodyGyro-mean()-X -0.0245345837959459
9987 27 STANDING tBodyGyro-mean()-X -0.026731653905
9988 28 STANDING tBodyGyro-mean()-X -0.0253281543540506
9989 29 STANDING tBodyGyro-mean()-X -0.0276075573307692
9990 30 STANDING tBodyGyro-mean()-X -0.027613853538983
9991 1 WALKING tBodyGyro-mean()-X -0.041830963526
9992 2 WALKING tBodyGyro-mean()-X -0.0530258157347458
9993 3 WALKING tBodyGyro-mean()-X -0.0256405192517241
9994 4 WALKING tBodyGyro-mean()-X -0.0317982557795
9995 5 WALKING tBodyGyro-mean()-X -0.0488919896632143
9996 6 WALKING tBodyGyro-mean()-X -0.025509618645614
9997 7 WALKING tBodyGyro-mean()-X 0.00228835208526316
9998 8 WALKING tBodyGyro-mean()-X 0.0235088228254167
9999 9 WALKING tBodyGyro-mean()-X -0.0808360598653846
10000 10 WALKING tBodyGyro-mean()-X 0.0106894976215094
10001 11 WALKING tBodyGyro-mean()-X -0.0426928995457627
10002 12 WALKING tBodyGyro-mean()-X -0.1045136708758
10003 13 WALKING tBodyGyro-mean()-X -0.0174207634701754
10004 14 WALKING tBodyGyro-mean()-X -0.00347655062271186
10005 15 WALKING tBodyGyro-mean()-X -0.0554883847662963
10006 16 WALKING tBodyGyro-mean()-X -0.0151721912792157
10007 17 WALKING tBodyGyro-mean()-X -0.00922265519180328
10008 18 WALKING tBodyGyro-mean()-X -0.0399399716026786
10009 19 WALKING tBodyGyro-mean()-X -0.0274970979894231
10010 20 WALKING tBodyGyro-mean()-X -0.0234104225980392
10011 21 WALKING tBodyGyro-mean()-X -0.0459323393842308
10012 22 WALKING tBodyGyro-mean()-X 0.0007771571
10013 23 WALKING tBodyGyro-mean()-X -0.0631156870355932
10014 24 WALKING tBodyGyro-mean()-X -0.0545126870724138
10015 25 WALKING tBodyGyro-mean()-X -0.0156305378067568
10016 26 WALKING tBodyGyro-mean()-X -0.00334085938813559
10017 27 WALKING tBodyGyro-mean()-X -0.08558835714
10018 28 WALKING tBodyGyro-mean()-X -0.105896207861111
10019 29 WALKING tBodyGyro-mean()-X -0.00795668167188679
10020 30 WALKING tBodyGyro-mean()-X -0.0459505355861538
10021 1 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0350781902989796
10022 2 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.11594735287234
10023 3 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.13157327645102
10024 4 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.102838822533333
10025 5 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.068294569906383
10026 6 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0960837437708333
10027 7 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.105409612961702
10028 8 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.121189625973684
10029 9 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0916383011071429
10030 10 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.124839594289474
10031 11 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.12506869905
10032 12 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.112531564434783
10033 13 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.122672201757447
10034 14 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0147079653333333
10035 15 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.136618653071429
10036 16 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0225373369978723
10037 17 WALKING_DOWNSTAIRS tBodyGyro-mean()-X 0.0677728390673913
10038 18 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0576548655654545
10039 19 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.205775427307692
10040 20 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.111367747557778
10041 21 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.126388023595556
10042 22 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0779611213138889
10043 23 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0578230190203704
10044 24 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0867069010690909
10045 25 WALKING_DOWNSTAIRS tBodyGyro-mean()-X 0.00299112856551724
10046 26 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.010752208236
10047 27 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.159826551905227
10048 28 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.141096309502174
10049 29 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0374126070957292
10050 30 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0745591301759677
10051 1 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.050549379754717
10052 2 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0576912634583333
10053 3 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0721980309322034
10054 4 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0393825198942308
10055 5 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0395191121489362
10056 6 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0767406825588235
10057 7 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.138778108029412
10058 8 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.19270447595122
10059 9 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.16396719
10060 10 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0733447168425532
10061 11 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0820909701727778
10062 12 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0931234101769231
10063 13 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.13829376226
10064 14 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0813841685037037
10065 15 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0903340029875
10066 16 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0718408878078431
10067 17 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0304250571395833
10068 18 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0470683915017241
10069 19 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0388537087875
10070 20 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0659193258862745
10071 21 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.062608688893617
10072 22 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.13497880785381
10073 23 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0957940245941176
10074 24 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0883163772152542
10075 25 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0556121923307692
10076 26 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0247950825654545
10077 27 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0940344886803922
10078 28 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.129362970764706
10079 29 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0931989463020408
10080 30 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.00355974576923077
10081 1 LAYING tBodyGyro-mean()-Y -0.064486124088
10082 2 LAYING tBodyGyro-mean()-Y -0.111800824583333
10083 3 LAYING tBodyGyro-mean()-Y -0.0718507159435484
10084 4 LAYING tBodyGyro-mean()-Y -0.0930128180759259
10085 5 LAYING tBodyGyro-mean()-Y -0.0798709596153846
10086 6 LAYING tBodyGyro-mean()-Y -0.107218315054386
10087 7 LAYING tBodyGyro-mean()-Y -0.133605695057692
10088 8 LAYING tBodyGyro-mean()-Y -0.0891374138592593
10089 9 LAYING tBodyGyro-mean()-Y -0.15890291983
10090 10 LAYING tBodyGyro-mean()-Y -0.0770325657265517
10091 11 LAYING tBodyGyro-mean()-Y -0.041559989822807
10092 12 LAYING tBodyGyro-mean()-Y -0.0835537350333333
10093 13 LAYING tBodyGyro-mean()-Y -0.0966250701451613
10094 14 LAYING tBodyGyro-mean()-Y -0.153423807745098
10095 15 LAYING tBodyGyro-mean()-Y -0.0619700871944444
10096 16 LAYING tBodyGyro-mean()-Y -0.113675060885714
10097 17 LAYING tBodyGyro-mean()-Y -0.0944580192535211
10098 18 LAYING tBodyGyro-mean()-Y -0.0837587308153846
10099 19 LAYING tBodyGyro-mean()-Y -0.0952628014096386
10100 20 LAYING tBodyGyro-mean()-Y -0.0954899626029412
10101 21 LAYING tBodyGyro-mean()-Y -0.113800486377778
10102 22 LAYING tBodyGyro-mean()-Y -0.09257231175
10103 23 LAYING tBodyGyro-mean()-Y -0.105052917
10104 24 LAYING tBodyGyro-mean()-Y -0.0955538053611111
10105 25 LAYING tBodyGyro-mean()-Y -0.0716401726150685
10106 26 LAYING tBodyGyro-mean()-Y -0.0903229228815789
10107 27 LAYING tBodyGyro-mean()-Y -0.0957839566891892
10108 28 LAYING tBodyGyro-mean()-Y -0.097448733725
10109 29 LAYING tBodyGyro-mean()-Y -0.0761814357028986
10110 30 LAYING tBodyGyro-mean()-Y -0.0761476351714286
10111 1 SITTING tBodyGyro-mean()-Y -0.0919241549361702
10112 2 SITTING tBodyGyro-mean()-Y -0.0599286797043478
10113 3 SITTING tBodyGyro-mean()-Y -0.07524100275
10114 4 SITTING tBodyGyro-mean()-Y -0.08943006108
10115 5 SITTING tBodyGyro-mean()-Y -0.0835484079545455
10116 6 SITTING tBodyGyro-mean()-Y -0.0899083302550909
10117 7 SITTING tBodyGyro-mean()-Y -0.03361196465625
10118 8 SITTING tBodyGyro-mean()-Y -0.0955089236521739
10119 9 SITTING tBodyGyro-mean()-Y -0.04142711812
10120 10 SITTING tBodyGyro-mean()-Y -0.0679993598888889
10121 11 SITTING tBodyGyro-mean()-Y -0.0755284478679245
10122 12 SITTING tBodyGyro-mean()-Y -0.0751980398235294
10123 13 SITTING tBodyGyro-mean()-Y -0.0902687401836735
10124 14 SITTING tBodyGyro-mean()-Y -0.0713478280925926
10125 15 SITTING tBodyGyro-mean()-Y -0.0803428762830509
10126 16 SITTING tBodyGyro-mean()-Y -0.0574525433043478
10127 17 SITTING tBodyGyro-mean()-Y -0.0669245931234375
10128 18 SITTING tBodyGyro-mean()-Y -0.0685796341105263
10129 19 SITTING tBodyGyro-mean()-Y -0.0520207886438356
10130 20 SITTING tBodyGyro-mean()-Y -0.0650689347121212
10131 21 SITTING tBodyGyro-mean()-Y -0.0653077503317647
10132 22 SITTING tBodyGyro-mean()-Y -0.0793617444354839
10133 23 SITTING tBodyGyro-mean()-Y -0.0684325551029412
10134 24 SITTING tBodyGyro-mean()-Y -0.0750132697044118
10135 25 SITTING tBodyGyro-mean()-Y -0.0748002714615385
10136 26 SITTING tBodyGyro-mean()-Y -0.0840648503320513
10137 27 SITTING tBodyGyro-mean()-Y -0.0797345645214286
10138 28 SITTING tBodyGyro-mean()-Y -0.0673943850555556
10139 29 SITTING tBodyGyro-mean()-Y -0.0755797672133333
10140 30 SITTING tBodyGyro-mean()-Y -0.074353558416129
10141 1 STANDING tBodyGyro-mean()-Y -0.0593972209811321
10142 2 STANDING tBodyGyro-mean()-Y -0.0820396577592593
10143 3 STANDING tBodyGyro-mean()-Y -0.0585101918262295
10144 4 STANDING tBodyGyro-mean()-Y -0.061824850625
10145 5 STANDING tBodyGyro-mean()-Y -0.050987505
10146 6 STANDING tBodyGyro-mean()-Y -0.0589823639438597
10147 7 STANDING tBodyGyro-mean()-Y -0.0774336443396226
10148 8 STANDING tBodyGyro-mean()-Y -0.0280117633814815
10149 9 STANDING tBodyGyro-mean()-Y -0.060810158296
10150 10 STANDING tBodyGyro-mean()-Y -0.0876820486363636
10151 11 STANDING tBodyGyro-mean()-Y -0.0765465041914894
10152 12 STANDING tBodyGyro-mean()-Y -0.0700083750360656
10153 13 STANDING tBodyGyro-mean()-Y -0.0753205243684211
10154 14 STANDING tBodyGyro-mean()-Y -0.05581088271
10155 15 STANDING tBodyGyro-mean()-Y -0.0659637517169811
10156 16 STANDING tBodyGyro-mean()-Y -0.068667733
10157 17 STANDING tBodyGyro-mean()-Y -0.0770632126371795
10158 18 STANDING tBodyGyro-mean()-Y -0.0732260127945206
10159 19 STANDING tBodyGyro-mean()-Y -0.0631429827260274
10160 20 STANDING tBodyGyro-mean()-Y -0.0698308923617808
10161 21 STANDING tBodyGyro-mean()-Y -0.0738115865407865
10162 22 STANDING tBodyGyro-mean()-Y -0.0690067688269841
10163 23 STANDING tBodyGyro-mean()-Y -0.0652264793213235
10164 24 STANDING tBodyGyro-mean()-Y -0.0692546674492754
10165 25 STANDING tBodyGyro-mean()-Y -0.0698876853378378
10166 26 STANDING tBodyGyro-mean()-Y -0.0731385762635135
10167 27 STANDING tBodyGyro-mean()-Y -0.067507120075
10168 28 STANDING tBodyGyro-mean()-Y -0.0739001646962025
10169 29 STANDING tBodyGyro-mean()-Y -0.0721060679123077
10170 30 STANDING tBodyGyro-mean()-Y -0.0670334379830509
10171 1 WALKING tBodyGyro-mean()-Y -0.0695300462115789
10172 2 WALKING tBodyGyro-mean()-Y -0.0482382316949153
10173 3 WALKING tBodyGyro-mean()-Y -0.0779150937413793
10174 4 WALKING tBodyGyro-mean()-Y -0.0726905278583333
10175 5 WALKING tBodyGyro-mean()-Y -0.0690135249642857
10176 6 WALKING tBodyGyro-mean()-Y -0.0744462466
10177 7 WALKING tBodyGyro-mean()-Y -0.0837113724842105
10178 8 WALKING tBodyGyro-mean()-Y -0.095791790535
10179 9 WALKING tBodyGyro-mean()-Y -0.0625598710615385
10180 10 WALKING tBodyGyro-mean()-Y -0.0819540783760943
10181 11 WALKING tBodyGyro-mean()-Y -0.0705104974254237
10182 12 WALKING tBodyGyro-mean()-Y -0.03442910782
10183 13 WALKING tBodyGyro-mean()-Y -0.0798472502663158
10184 14 WALKING tBodyGyro-mean()-Y -0.0829682847966102
10185 15 WALKING tBodyGyro-mean()-Y -0.06124278833
10186 16 WALKING tBodyGyro-mean()-Y -0.0695955689607843
10187 17 WALKING tBodyGyro-mean()-Y -0.0839773343770492
10188 18 WALKING tBodyGyro-mean()-Y -0.0613727362975
10189 19 WALKING tBodyGyro-mean()-Y -0.0751569333730769
10190 20 WALKING tBodyGyro-mean()-Y -0.074105054612549
10191 21 WALKING tBodyGyro-mean()-Y -0.0590294439942308
10192 22 WALKING tBodyGyro-mean()-Y -0.0960880731804348
10193 23 WALKING tBodyGyro-mean()-Y -0.0640197920966102
10194 24 WALKING tBodyGyro-mean()-Y -0.0658435879913793
10195 25 WALKING tBodyGyro-mean()-Y -0.0820768065347297
10196 26 WALKING tBodyGyro-mean()-Y -0.0841507651508475
10197 27 WALKING tBodyGyro-mean()-Y -0.0365348163649123
10198 28 WALKING tBodyGyro-mean()-Y -0.0172822168012963
10199 29 WALKING tBodyGyro-mean()-Y -0.081960153154717
10200 30 WALKING tBodyGyro-mean()-Y -0.0649170927338462
10201 1 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0909371290204082
